mean,std
5.069,0.3480044635729069
10.31404,0.016934133839346374
20.14056,0.03960710373994445
29.82906,0.031734565802397016
39.43849,0.14582823572043035
48.69471,0.05324600037144081
56.57801,0.11388479998079927
63.69759,0.37480025332020306
70.13335000000001,0.3275441658090628
75.61532,0.22217107922599608
82.21307,0.3769861655286577
