mean,std
7.95168,0.011841809171087273
15.56645,0.044878533596562104
30.34931,0.09722960740204327
44.585390000000004,0.13900913998726971
58.02433,0.19967834161748882
70.29464,0.19517554605477053
81.00597,0.2319398727160893
91.48465,0.2812099107230903
99.65764,0.2146075550083632
105.2245,0.2495810934790984
113.3742,0.1544436610691553
