mean,std
7.95794,0.127711661
13.85908889,0.231690852
17.55061111,0.197865412
23.0516,1.680269818
29.00548889,0.305169676
35.73117778,1.901614724
42.47766667,2.888782636
51.1293,1.816888165
59.0717,2.032923046
69.52742222,3.957080978
