mean,std
4.862581111,0.41643358
8.054536667,0.465812693	
10.33576222,0.436182992	
13.13594444,0.571958668	
16.29804444,0.558121376	
20.21881111,0.680376755	
24.19897778,0.690733934	
28.79101111,0.507905605	
32.86077778,0.539787962	
38.45542222,0.541163646
