mean,std
4.628955556,0.572133978
7.997187778,1.101088766
11.23626667,0.472858652
13.34197778,0.632536963
16.38777778,0.599531798
19.56518889,1.183722476
20.28872222,1.199987702
22.97236667,0.849550227
23.79956667,1.159686768
28.18625556,2.874057991
