mean,std
213.2834,3.2024638847820492
287.065,2.267330785061782
298.0826,0.11735719454346863
298.8604,0.4059959496240272
301.5383,0.16237887793675126
303.6231,0.23437882441324714
300.2432,0.10711551397128594
