mean,std
5.82247,0.8545646208580264
11.70824,1.4908198104100678
17.89829,0.416224940386806
35.31336,0.9546657113589267
46.70471,0.04969677946194082
57.61267,0.16069212834209148
67.71012,0.07187604762521548
