mean,std
4.202501,0.003624810952924861
8.240146,0.015609933589438248
15.76044,0.08913458238965251
22.52945,0.15435561574206244
29.22418,0.19030997988661663
34.89545,0.17613133515142076
39.38788,0.21301784380135452
43.46799,0.254289264202973
47.06303,0.06798576730136768
49.84572,0.13780899664229215
