mean,std
154.923,1.721992967
248.8133,2.636205777
277.0658,0.912580322
273.9408,1.511716376
271.0932,1.402806298
267.1679,1.79192959
265.945,2.258619146
265.4882,1.871836579
264.8419,1.664709548
261.5202,0.997259333
