mean,std
5.165246,0.02753674845648171
10.032,0.014968633872200833
19.78257,0.07373895472845006
29.49872,0.07015824652566167
38.512389999999996,0.5522503748804113
47.47015,0.34791327862621935
55.292699999999996,0.5183523704971358
62.73019,0.2026231447238376
70.32842,0.16593730944747195
77.19138000000001,0.23646613476117337
